activity,activityuom,customershipto,customerpersonnum,productsalesusenum,Request_ID,Sequence
8,2,2100001471,3000046020,487,6000343246,1
24,2,2100001471,3000046020,487,6000343247,1
24,2,2100001471,3000046020,487,6000343248,1
8,2,2100001471,3000046020,487,6000343249,1
8,2,2100001471,3000046020,487,6000343250,1
8,2,2100001471,3000046020,487,6000343251,1
8,2,2100001471,3000046020,487,6000343252,1
24,2,2100001471,3000046020,487,6000343253,1
8,2,2100001471,3000046020,487,6000343254,1
8,2,2100001471,3000046020,487,6000343255,1
24,2,2100001471,3000046020,487,6000343256,1
8,2,2100001471,3000046020,487,6000343257,1
8,2,2100001471,3000046020,487,6000343258,1
24,2,2100001471,3000046020,487,6000343259,1
24,2,2100001471,3000046020,487,6000343260,1
24,2,2100001471,3000046020,487,6000343261,1
24,2,2100001471,3000046020,487,6000343262,1
24,2,2100001471,3000046020,487,6000343263,1
1,2,2100001471,3000111968,2634,6000343264,1
1,2,2100001471,3000111968,2634,6000343265,1
24,2,2100001471,3000121015,522,6000343266,1
12,2,2100001471,3000121015,522,6000343267,1
8,2,2100001471,3000121015,4176,6000343268,1
8,2,2100001471,3000121015,4176,6000343269,1
12,2,2100001471,3000121015,522,6000343270,1
2,2,2100001471,3000121015,4518,6000343271,1
24,2,2100001471,3000121015,522,6000343272,1
1,2,2100001471,3000111968,2634,6000343273,1
1,2,2100001471,3000111968,2634,6000343274,1
1,2,2100001471,3000111968,2634,6000343275,1
1,2,2100001471,300001832,468,6000343276,1
8,2,2100001471,3000002168,4176,6000343277,1
25,2,2100001471,3000002168,522,6000343278,1
8,2,2100001471,3000002168,4176,6000343279,1
25,2,2100001471,3000002168,522,6000343280,1
8,2,2100001471,3000002168,4176,6000343281,1
25,2,2100001471,3000002168,522,6000343282,1
1,2,2100001471,3000111968,2634,6000343283,1
1,2,2100001471,3000111968,2634,6000343284,1
8,2,2100001471,3000100217,483,6000343285,1
3,2,2100001471,3000100217,391,6000343286,1
6,2,2100001471,3000100217,483,6000343287,1
24,2,2100001471,3000100217,3035,6000343288,1
20,2,2100001471,3000100217,387,6000343289,1
32,2,2100001471,3000100217,3035,6000343290,1
20,2,2100001471,3000100217,387,6000343291,1
6,2,2100001471,3000100217,483,6000343292,1
1,2,2100001471,3000100217,464,6000343293,1
20,2,2100001471,3000100217,387,6000343294,1
3,2,2100001471,3000100217,391,6000343295,1
24,2,2100001471,3000100217,3035,6000343296,1
20,2,2100001471,3000111968,387,6000343297,1
6,2,2100001471,3000003088,391,6000343298,1
1,2,2100001471,3000111968,468,6000343299,1
8,2,2100001471,3000045956,487,6000343300,1
8,2,2100001471,3000045956,487,6000343301,1
8,2,2100001471,3000045956,487,6000343302,1
8,2,2100001471,3000045956,487,6000343303,1
25,2,2100001471,3000045956,487,6000343304,1
8,2,2100001471,3000045956,487,6000343305,1
25,2,2100001471,3000045956,487,6000343306,1
25,2,2100001471,3000045956,487,6000343307,1
8,2,2100001471,3000045956,487,6000343308,1
8,2,2100001471,3000045956,487,6000343309,1
25,2,2100001471,3000045956,487,6000343310,1
25,2,2100001471,3000045956,487,6000343311,1
8,2,2100001471,3000045956,487,6000343312,1
25,2,2100001471,3000045956,487,6000343313,1
25,2,2100001471,3000045956,487,6000343314,1
25,2,2100001471,3000045956,487,6000343315,1
25,2,2100001471,3000045956,487,6000343316,1
8,2,2100001471,3000045956,487,6000343317,1
19.6,2,2100001471,810006413,387,6000343318,1
10,2,2100001471,810006413,487,6000343319,1
10,2,2100001471,810006413,487,6000343320,1
32,2,2100001471,810006413,487,6000343321,1
10,2,2100001471,810006413,487,6000343322,1
20,2,2100001471,810006413,430,6000343323,1
29,2,2100001471,810006413,487,6000343324,1
32,2,2100001471,810006413,487,6000343325,1
10,2,2100001471,810006413,487,6000343326,1
19.6,2,2100001471,810006413,387,6000343327,1
29,2,2100001471,810006413,487,6000343328,1
28,2,2100001471,810006413,487,6000343329,1
27,2,2100001471,810006413,487,6000343330,1
27,2,2100001471,810006413,487,6000343331,1
27,2,2100001471,810006413,487,6000343332,1
10,2,2100001471,3000068291,487,6000343333,1
10,2,2100001471,3000068291,487,6000343334,1
33,2,2100001471,810005639,487,6000343335,1
8,2,2100001471,810005639,487,6000343336,1
5.4,2,2100001471,340002460,14843,6000343337,1
8,2,2100001471,1000001980,3035,6000343338,1
33,2,2100001471,3000110106,483,6000343339,1
8,2,2100001471,810005639,487,6000343340,1
31,2,2100001471,810005639,487,6000343341,1
30,2,2100001471,140000822,522,6000343342,1
10,2,2100001471,140000822,4176,6000343343,1
45,2,2100001471,3000044253,3035,6000343344,1
10,2,2100001471,1000001980,398,6000343345,1
30,2,2100001471,1000001980,482,6000343346,1
14,2,2100001471,3000044253,3035,6000343347,1
15,2,2100001471,3000044253,3035,6000343348,1
43,2,2100001471,3000044253,483,6000343349,1
45,2,2100001471,3000044253,483,6000343350,1
35,2,2100001471,1000001980,483,6000343351,1
6,2,2100001471,1000001980,391,6000343352,1
8,2,2100001471,1000001980,3035,6000343353,1
35,2,2100001471,1000001980,483,6000343354,1
44,2,2100001471,3000044253,483,6000343355,1
33,2,2100001471,3000044253,483,6000343356,1
35,2,2100001471,1000001980,483,6000343357,1
6,2,2100001471,1000001980,391,6000343358,1
25,2,2100001471,1000001980,387,6000343359,1
15,2,2100001471,3000044253,3035,6000343360,1
45,2,2100001471,3000044253,483,6000343361,1
10,2,2100001471,3000044253,3035,6000343362,1
14,2,2100001471,3000044253,3035,6000343363,1
8,2,2100001471,1000001980,3035,6000343364,1
35,2,2100001471,1000001980,483,6000343365,1
8,2,2100001471,1000001980,3035,6000343366,1
35,2,2100001471,1000001980,483,6000343367,1
12,2,2100001471,3000044253,3035,6000343368,1
36,2,2100001471,3000044253,483,6000343369,1
6,2,2100001471,1000001980,391,6000343370,1
20,2,2100001471,1480001868,387,6000343371,1
20,2,2100001471,3000012252,349,6000343372,1
0.45,2,2100001471,3000012252,2635,6000343373,1
1,2,2100001471,3000012252,468,6000343374,1
30,2,2100001471,1000001980,482,6000343375,1
35,2,2100001471,1000001980,483,6000343376,1
20,2,2100001471,3000012252,349,6000343377,1
30,2,2100001471,3000044253,483,6000343378,1
2,2,2100001471,3000012252,2635,6000343379,1
10,2,2100001471,3000012252,398,6000343380,1
5,2,2100001471,3000012252,378,6000343381,1
1,2,2100001471,3000012252,468,6000343382,1
5,2,2100001471,3000012252,378,6000343383,1
30,2,2100001471,3000012252,430,6000343384,1
11,2,2100001471,3000044253,3035,6000343385,1
8,2,2100001471,1000001980,3035,6000343386,1
8,2,2100001471,3000074620,482,6000343387,1
24,2,2100001471,3000074620,482,6000343388,1
1.2,2,2100001471,3000042257,2634,6000343389,1
5.4,2,2100001471,340002461,14843,6000343390,1
10,2,2100001471,1000003052,4176,6000343391,1
30,2,2100001471,1000003052,522,6000343392,1
10,2,2100001471,1000003052,4176,6000343393,1
30,2,2100001471,1000003052,522,6000343394,1
10,2,2100001471,1000003052,4176,6000343395,1
10,2,2100001471,1000003052,4176,6000343396,1
30,2,2100001471,1000003052,522,6000343397,1
10,2,2100001471,1000003052,4176,6000343398,1
30,2,2100001471,1000003052,522,6000343399,1
30,2,2100001471,1000003052,522,6000343400,1
32,2,2100001471,1000003365,522,6000343401,1
28,2,2100001471,1000003365,522,6000343402,1
32,2,2100001471,1000003365,522,6000343403,1
9,2,2100001471,1000003365,4176,6000343404,1
8,2,2100001471,1000003365,4176,6000343405,1
7,2,2100001471,1000003365,4176,6000343406,1
8,2,2100001471,1000003365,4176,6000343407,1
36,2,2100001471,1000003365,522,6000343408,1
32,2,2100001471,1000003365,522,6000343409,1
7,2,2100001471,1000003365,4176,6000343410,1
28,2,2100001471,1000003365,522,6000343411,1
8,2,2100001471,1000003365,4176,6000343412,1
36,2,2100001471,1000003365,522,6000343413,1
9,2,2100001471,1000003365,4176,6000343414,1
8,2,2100001471,1000003365,4176,6000343415,1
7,2,2100001471,1000003365,4176,6000343416,1
32,2,2100001471,1000003365,522,6000343417,1
28,2,2100001471,1000003365,522,6000343418,1
32,2,2100001471,1000003365,522,6000343419,1
7,2,2100001471,1000003365,4176,6000343420,1
8,2,2100001471,1000003365,4176,6000343421,1
8,2,2100001471,1000003365,4176,6000343422,1
9,2,2100001471,1000003365,4176,6000343423,1
36,2,2100001471,1000003365,522,6000343424,1
28,2,2100001471,1000003365,522,6000343425,1
32,2,2100001471,1000003365,522,6000343426,1
30,2,2100001471,2010001745,521,6000343427,1
10,2,2100001471,2010001745,521,6000343428,1
30,2,2100001471,2010001745,521,6000343429,1
10,2,2100001471,2010001745,521,6000343430,1
30,2,2100001471,2010001745,15185,6000343431,1
25,2,2100001471,3000042257,488,6000343432,1
10,2,2100001471,1000002801,487,6000343433,1
10,2,2100001471,1000002801,487,6000343434,1
10,2,2100001471,1000002801,487,6000343435,1
10,2,2100001471,1000002801,487,6000343436,1
30,2,2100001471,1000002801,487,6000343437,1
30,2,2100001471,1000002801,487,6000343438,1
10,2,2100001471,1000002801,487,6000343439,1
30,2,2100001471,1000002801,487,6000343440,1
20,2,2100001471,1000002801,487,6000343441,1
30,2,2100001471,1000002801,487,6000343442,1
22,2,2100001471,1000002801,487,6000343443,1
20,2,2100001471,1000002801,487,6000343444,1
30,2,2100001471,1000002801,487,6000343445,1
20,2,2100001471,830001021,487,6000343446,1
10,2,2100001471,3000046615,3035,6000343447,1
10,2,2100001471,3000046615,3035,6000343448,1
10,2,2100001471,3000046615,3035,6000343449,1
10,2,2100001471,3000046615,3035,6000343450,1
10,2,2100001471,3000046615,3035,6000343451,1
10,2,2100001471,3000046615,3035,6000343452,1
10,2,2100001471,3000046615,3035,6000343453,1
30,2,2100001471,3000046615,483,6000343454,1
10,2,2100001471,3000046615,3035,6000343455,1
30,2,2100001471,3000046615,483,6000343456,1
30,2,2100001471,3000046615,483,6000343457,1
30,2,2100001471,3000046615,483,6000343458,1
30,2,2100001471,3000046615,483,6000343459,1
30,2,2100001471,3000046615,483,6000343460,1
30,2,2100001471,3000046615,483,6000343461,1
30,2,2100001471,3000046615,483,6000343462,1
26,2,2100001471,3000085007,526,6000343463,1
8,2,2100001471,3000085007,526,6000343464,1
30,2,2100001471,360000446,522,6000343465,1
5.4,2,2100001471,940001386,14843,6000343466,1
24,2,2100001471,960000854,521,6000343467,1
8,2,2100001471,960000854,521,6000343468,1
8,2,2100001471,960000854,521,6000343469,1
24,2,2100001471,960000854,521,6000343470,1
8,2,2100001471,960000854,521,6000343471,1
8,2,2100001471,960000854,521,6000343472,1
24,2,2100001471,960000854,521,6000343473,1
24,2,2100001471,960000854,521,6000343474,1
24,2,2100001471,960000854,521,6000343475,1
8,2,2100001471,960000854,521,6000343476,1
8,2,2100001471,960000854,521,6000343477,1
24,2,2100001471,960000854,521,6000343478,1
24,2,2100001471,960000854,521,6000343479,1
8,2,2100001471,960000854,521,6000343480,1
25,2,2100001471,3000033520,387,6000343481,1
25,2,2100001471,3000033520,387,6000343482,1
25,2,2100001471,3000033520,387,6000343483,1
25,2,2100001471,3000033520,387,6000343484,1
25,2,2100001471,3000033520,387,6000343485,1
6,2,2100001471,3000033520,391,6000343486,1
36,2,2100001471,1330001973,483,6000343487,1
9,2,2100001471,1330001973,3035,6000343488,1
30,2,2100001471,750002600,522,6000343489,1
30,2,2100001471,750002600,522,6000343490,1
30,2,2100001471,750002600,522,6000343491,1
10,2,2100001471,750002600,4176,6000343492,1
10,2,2100001471,750002600,4176,6000343493,1
10,2,2100001471,750002600,4176,6000343494,1
10,2,2100001471,750002600,4176,6000343495,1
10,2,2100001471,750002600,4176,6000343496,1
30,2,2100001471,750002600,522,6000343497,1
30,2,2100001471,750002600,522,6000343498,1
10,2,2100001471,3000077589,3035,6000343499,1
25,2,2100001471,110000371,521,6000343500,1
8,2,2100001471,110000371,521,6000343501,1
8,2,2100001471,110000371,521,6000343502,1
25,2,2100001471,110000371,521,6000343503,1
30,2,2100001471,3000077589,483,6000343504,1
8,2,2100001471,1540002015,487,6000343505,1
24,2,2100001471,1540002015,487,6000343506,1
15,2,2100001471,1540002015,483,6000343507,1
6,2,2100001471,3000045287,391,6000343508,1
10,2,2100001471,1100003617,6297,6000343509,1
5,2,2100001471,3000081089,391,6000343510,1
8,2,2100001471,270002142,482,6000343511,1
8,2,2100001471,270002142,482,6000343512,1
25,2,2100001471,270002142,482,6000343513,1
25,2,2100001471,270002142,482,6000343514,1
25.2,2,2100001471,270002142,482,6000343515,1
30,2,2100001471,3000091022,526,6000343516,1
10,2,2100001471,3000091022,526,6000343517,1
10,2,2100001471,3000091022,526,6000343518,1
30,2,2100001471,3000091022,487,6000343519,1
10,2,2100001471,3000091022,487,6000343520,1
30,2,2100001471,3000091022,487,6000343521,1
10,2,2100001471,360000446,4176,6000343522,1
10,2,2100001471,3000091022,487,6000343523,1
30,2,2100001471,3000091022,487,6000343524,1
30,2,2100001471,3000091022,487,6000343525,1
30,2,2100001471,3000091022,487,6000343526,1
10,2,2100001471,3000091022,526,6000343527,1
10,2,2100001471,3000091022,526,6000343528,1
10,2,2100001471,3000091022,526,6000343529,1
30,2,2100001471,3000091022,526,6000343530,1
30,2,2100001471,3000091022,526,6000343531,1
10,2,2100001471,3000091022,526,6000343532,1
10,2,2100001471,3000091022,526,6000343533,1
10,2,2100001471,3000091022,526,6000343534,1
30,2,2100001471,3000091022,526,6000343535,1
30,2,2100001471,3000091022,526,6000343536,1
30,2,2100001471,3000091022,526,6000343537,1
30,2,2100001471,3000091022,526,6000343538,1
30,2,2100001471,3000091022,526,6000343539,1
10,2,2100001471,3000091022,487,6000343540,1
25,2,2100001471,2070000400,387,6000343541,1
25,2,2100001471,2070000400,387,6000343542,1
8,2,2100001471,420001232,3035,6000343543,1
25,2,2100001471,420001232,483,6000343544,1
8,2,2100001471,420001232,3035,6000343545,1
8,2,2100001471,420001232,3035,6000343546,1
25,2,2100001471,420001232,483,6000343547,1
25,2,2100001471,420001232,483,6000343548,1
30,2,2100001471,3000039030,482,6000343549,1
6,2,2100001471,3000039030,391,6000343550,1
30,2,2100001471,3000039030,482,6000343551,1
25,2,2100001471,3000039030,387,6000343552,1
10,2,2100001471,3000039030,482,6000343553,1
15,2,2100001471,3000097695,6284,6000343554,1
10,2,2100001471,1000002944,378,6000343555,1
40,2,2100001471,1000002944,273,6000343556,1
7,2,2100001471,1540002015,3035,6000343557,1
21,2,2100001471,1540002015,483,6000343558,1
21,2,2100001471,1540002015,483,6000343559,1
7,2,2100001471,1540002015,3035,6000343560,1
21,2,2100001471,1540002015,483,6000343561,1
21,2,2100001471,1540002015,483,6000343562,1
7,2,2100001471,1540002015,3035,6000343563,1
7,2,2100001471,1540002015,3035,6000343564,1
7,2,2100001471,1540002015,3035,6000343565,1
21,2,2100001471,1540002015,483,6000343566,1
4,2,2100001471,3000110193,378,6000343567,1
25,2,2100001471,940002045,483,6000343568,1
8,2,2100001471,940002045,3035,6000343569,1
8,2,2100001471,940002045,3035,6000343570,1
8,2,2100001471,940002045,3035,6000343571,1
25,2,2100001471,940002045,483,6000343572,1
8,2,2100001471,940002045,3035,6000343573,1
25,2,2100001471,940002045,483,6000343574,1
25,2,2100001471,940002045,483,6000343575,1
25,2,2100001471,940002045,483,6000343576,1
25,2,2100001471,940002045,483,6000343577,1
25,2,2100001471,940002045,483,6000343578,1
8,2,2100001471,940002045,3035,6000343579,1
8,2,2100001471,940002045,3035,6000343580,1
15,2,2100001471,3000093213,6297,6000343581,1
15,2,2100001471,3000093213,6297,6000343582,1
15,2,2100001471,3000093213,6297,6000343583,1
15,2,2100001471,3000093213,6297,6000343584,1
15,2,2100001471,3000093213,6297,6000343585,1
8,2,2100001471,340000891,3035,6000343586,1
8,2,2100001471,340000891,3035,6000343587,1
8,2,2100001471,340000891,3035,6000343588,1
26,2,2100001471,340000891,483,6000343589,1
22,2,2100001471,340000891,483,6000343590,1
26,2,2100001471,340000891,483,6000343591,1
8,2,2100001471,340000891,3035,6000343592,1
7,2,2100001471,340000891,3035,6000343593,1
26,2,2100001471,340000891,483,6000343594,1
26,2,2100001471,340000891,483,6000343595,1
6,2,2100001471,3000002803,382,6000343596,1
600,1,2100001471,940000057,13333,6000343597,1
0.7,2,2100001471,140001762,2635,6000343598,1
20,2,2100001471,140001762,522,6000343599,1
10,2,2100001471,140001762,398,6000343600,1
20,2,2100001471,140001762,4176,6000343601,1
20,2,2100001471,140001762,349,6000343602,1
20,2,2100001471,140001762,522,6000343603,1
20,2,2100001471,3000039521,6346,6000343604,1
15,2,2100001471,3000039521,6297,6000343605,1
15,2,2100001471,3000039521,6297,6000343606,1
15,2,2100001471,3000039521,6297,6000343607,1
15,2,2100001471,3000039521,6297,6000343608,1
15,2,2100001471,3000039521,6297,6000343609,1
15,2,2100001471,3000039521,6297,6000343610,1
20,2,2100001471,3000039521,387,6000343611,1
8,2,2100001471,3000064297,4176,6000343612,1
8,2,2100001471,3000064297,4176,6000343613,1
25,2,2100001471,3000064297,522,6000343614,1
8,2,2100001471,3000064297,4176,6000343615,1
8,2,2100001471,3000064297,4176,6000343616,1
25,2,2100001471,3000064297,522,6000343617,1
25,2,2100001471,3000064297,4176,6000343618,1
25,2,2100001471,3000064297,522,6000343619,1
25,2,2100001471,3000064297,522,6000343620,1
10,2,2100001471,3000027116,4176,6000343621,1
30,2,2100001471,3000027116,522,6000343622,1
15,2,2100001471,3000065710,6287,6000343623,1
25,2,2100001471,940000057,273,6000343624,1
25,2,2100001471,940001528,482,6000343625,1
20,2,2100001471,940001528,387,6000343626,1
8,2,2100001471,940001528,3035,6000343627,1
10,2,2100001471,600002776,3035,6000343628,1
35,2,2100001471,600002776,483,6000343629,1
30,2,2100001471,600002776,483,6000343630,1
8,2,2100001471,150001284,3035,6000343631,1
5,2,2100001471,150001284,391,6000343632,1
25,2,2100001471,150001284,483,6000343633,1
9,2,2100001471,810004633,6284,6000343634,1
11.5,2,2100001471,810004633,6284,6000343635,1
11.5,2,2100001471,810004633,6284,6000343636,1
11,2,2100001471,810004633,6284,6000343637,1
10,2,2100001471,810004633,391,6000343638,1
19.6,2,2100001471,810004633,387,6000343639,1
11.5,2,2100001471,810004633,6284,6000343640,1
19.6,2,2100001471,810004633,387,6000343641,1
8.5,2,2100001471,810004633,6284,6000343642,1
8,2,2100001471,810004633,6284,6000343643,1
8,2,2100001471,810004633,6284,6000343644,1
11,2,2100001471,810004633,6284,6000343645,1
5,2,2100001471,810004633,398,6000343646,1
12,2,2100001471,940000057,522,6000343647,1
8,2,2100001471,3000001087,3035,6000343648,1
6,2,2100001471,3000001087,378,6000343649,1
25,2,2100001471,3000001087,483,6000343650,1
25,2,2100001471,3000001087,483,6000343651,1
8,2,2100001471,3000001087,3035,6000343652,1
10,2,2100001471,3000001087,391,6000343653,1
12,2,2100001471,940000057,522,6000343654,1
20,2,2100001471,420001581,387,6000343655,1
20,2,2100001471,420001581,387,6000343656,1
10,2,2100001471,940001965,4176,6000343657,1
10,2,2100001471,940001965,4176,6000343658,1
1,2,2100001471,940001965,2255,6000343659,1
30,2,2100001471,940001965,522,6000343660,1
10,2,2100001471,940001965,4176,6000343661,1
30,2,2100001471,940001965,522,6000343662,1
30,2,2100001471,940001965,522,6000343663,1
30,2,2100001471,940001965,522,6000343664,1
10,2,2100001471,940001965,4176,6000343665,1
30,2,2100001471,940001965,522,6000343666,1
10,2,2100001471,940001965,4176,6000343667,1
10,2,2100001471,940001965,4176,6000343668,1
30,2,2100001471,940001965,522,6000343669,1
10,2,2100001471,940001965,4176,6000343670,1
10,2,2100001471,940001965,4176,6000343671,1
30,2,2100001471,940001965,522,6000343672,1
30,2,2100001471,940001965,522,6000343673,1
10,2,2100001471,940001965,4176,6000343674,1
30,2,2100001471,940001965,522,6000343675,1
10,2,2100001471,3000081638,422,6000343676,1
500,1,2100001471,3000113733,13333,6000343677,1
500,1,2100001471,3000113733,13333,6000343678,1
8,2,2100001471,3000113733,521,6000343679,1
8,2,2100001471,3000113733,521,6000343680,1
20,2,2100001471,3000113733,6346,6000343681,1
500,1,2100001471,3000113733,13333,6000343682,1
24,2,2100001471,3000113733,521,6000343683,1
500,1,2100001471,3000113733,13333,6000343684,1
24,2,2100001471,3000113733,521,6000343685,1
10,2,2100001471,3000081638,482,6000343686,1
10,2,2100001471,3000081638,482,6000343687,1
10,2,2100001471,3000081638,482,6000343688,1
10,2,2100001471,3000081638,482,6000343689,1
10,2,2100001471,3000081638,482,6000343690,1
10,2,2100001471,3000081638,482,6000343691,1
10,2,2100001471,3000081638,482,6000343692,1
10,2,2100001471,3000081638,482,6000343693,1
25,2,2100001471,360000446,387,6000343694,1
4,2,2100001471,1000001284,546,6000343695,1
30,2,2100001471,3000081638,482,6000343696,1
30,2,2100001471,3000081638,482,6000343697,1
30,2,2100001471,3000081638,482,6000343698,1
30,2,2100001471,3000081638,482,6000343699,1
30,2,2100001471,3000081638,482,6000343700,1
30,2,2100001471,3000081638,482,6000343701,1
30,2,2100001471,3000081638,482,6000343702,1
30,2,2100001471,3000081638,482,6000343703,1
1,2,2100001471,3000111968,2634,6000343704,1
8,2,2100001471,3000045261,3035,6000343705,1
8,2,2100001471,3000045261,3035,6000343706,1
8,2,2100001471,3000045261,3035,6000343707,1
24,2,2100001471,3000045261,483,6000343708,1
8,2,2100001471,3000045261,3035,6000343709,1
8,2,2100001471,3000045261,3035,6000343710,1
8,2,2100001471,3000045261,3035,6000343711,1
24,2,2100001471,3000045261,483,6000343712,1
24,2,2100001471,3000045261,483,6000343713,1
24,2,2100001471,3000045261,483,6000343714,1
24,2,2100001471,3000045261,483,6000343715,1
24,2,2100001471,3000045261,483,6000343716,1
20,2,2100001471,3000036173,387,6000343717,1
10,2,2100001471,3000121015,522,6000343718,1
1,2,2100001471,3000111968,2634,6000343719,1
8,2,2100001471,3000046020,487,6000343720,1
24,2,2100001471,3000046020,487,6000343721,1
8,2,2100001471,3000046020,487,6000343722,1
24,2,2100001471,3000046020,487,6000343723,1
24,2,2100001471,3000046020,487,6000343724,1
8,2,2100001471,3000046020,487,6000343725,1
8,2,2100001471,3000046020,487,6000343726,1
8,2,2100001471,3000046020,487,6000343727,1
8,2,2100001471,3000046020,487,6000343728,1
24,2,2100001471,3000046020,487,6000343729,1
8,2,2100001471,3000046020,487,6000343730,1
8,2,2100001471,3000046020,487,6000343731,1
24,2,2100001471,3000046020,487,6000343732,1
8,2,2100001471,3000046020,487,6000343733,1
8,2,2100001471,3000046020,487,6000343734,1
24,2,2100001471,3000046020,487,6000343735,1
24,2,2100001471,3000046020,487,6000343736,1
24,2,2100001471,3000046020,487,6000343737,1
24,2,2100001471,3000046020,487,6000343738,1
24,2,2100001471,3000046020,487,6000343739,1
1,2,2100001471,3000111968,2634,6000343740,1
1,2,2100001471,3000111968,2634,6000343741,1
24,2,2100001471,3000121015,522,6000343742,1
12,2,2100001471,3000121015,522,6000343743,1
8,2,2100001471,3000121015,4176,6000343744,1
8,2,2100001471,3000121015,4176,6000343745,1
12,2,2100001471,3000121015,522,6000343746,1
2,2,2100001471,3000121015,4518,6000343747,1
24,2,2100001471,3000121015,522,6000343748,1
1,2,2100001471,3000111968,2634,6000343749,1
1,2,2100001471,3000111968,2634,6000343750,1
1,2,2100001471,3000111968,2634,6000343751,1
1,2,2100001471,300001832,468,6000343752,1
8,2,2100001471,3000002168,4176,6000343753,1
25,2,2100001471,3000002168,522,6000343754,1
8,2,2100001471,3000002168,4176,6000343755,1
25,2,2100001471,3000002168,522,6000343756,1
8,2,2100001471,3000002168,4176,6000343757,1
25,2,2100001471,3000002168,522,6000343758,1
1,2,2100001471,3000111968,2634,6000343759,1
1,2,2100001471,3000111968,2634,6000343760,1
8,2,2100001471,3000100217,483,6000343761,1
3,2,2100001471,3000100217,391,6000343762,1
6,2,2100001471,3000100217,483,6000343763,1
24,2,2100001471,3000100217,3035,6000343764,1
20,2,2100001471,3000100217,387,6000343765,1
32,2,2100001471,3000100217,3035,6000343766,1
20,2,2100001471,3000100217,387,6000343767,1
6,2,2100001471,3000100217,483,6000343768,1
1,2,2100001471,3000100217,464,6000343769,1
20,2,2100001471,3000100217,387,6000343770,1
3,2,2100001471,3000100217,391,6000343771,1
24,2,2100001471,3000100217,3035,6000343772,1
20,2,2100001471,3000111968,387,6000343773,1
6,2,2100001471,3000003088,391,6000343774,1
1,2,2100001471,3000111968,468,6000343775,1
8,2,2100001471,3000045956,487,6000343776,1
8,2,2100001471,3000045956,487,6000343777,1
8,2,2100001471,3000045956,487,6000343778,1
8,2,2100001471,3000045956,487,6000343779,1
25,2,2100001471,3000045956,487,6000343780,1
8,2,2100001471,3000045956,487,6000343781,1
25,2,2100001471,3000045956,487,6000343782,1
25,2,2100001471,3000045956,487,6000343783,1
8,2,2100001471,3000045956,487,6000343784,1
8,2,2100001471,3000045956,487,6000343785,1
25,2,2100001471,3000045956,487,6000343786,1
25,2,2100001471,3000045956,487,6000343787,1
8,2,2100001471,3000045956,487,6000343788,1
25,2,2100001471,3000045956,487,6000343789,1
25,2,2100001471,3000045956,487,6000343790,1
25,2,2100001471,3000045956,487,6000343791,1
25,2,2100001471,3000045956,487,6000343792,1
8,2,2100001471,3000045956,487,6000343793,1
19.6,2,2100001471,810006413,387,6000343794,1
10,2,2100001471,810006413,487,6000343795,1
10,2,2100001471,810006413,487,6000343796,1
32,2,2100001471,810006413,487,6000343797,1
10,2,2100001471,810006413,487,6000343798,1
20,2,2100001471,810006413,430,6000343799,1
29,2,2100001471,810006413,487,6000343800,1
32,2,2100001471,810006413,487,6000343801,1
10,2,2100001471,810006413,487,6000343802,1
19.6,2,2100001471,810006413,387,6000343803,1
29,2,2100001471,810006413,487,6000343804,1
28,2,2100001471,810006413,487,6000343805,1
27,2,2100001471,810006413,487,6000343806,1
27,2,2100001471,810006413,487,6000343807,1
27,2,2100001471,810006413,487,6000343808,1
10,2,2100001471,3000068291,487,6000343809,1
10,2,2100001471,3000068291,487,6000343810,1
33,2,2100001471,810005639,487,6000343811,1
8,2,2100001471,810005639,487,6000343812,1
5.4,2,2100001471,340002460,14843,6000343813,1
8,2,2100001471,1000001980,3035,6000343814,1
33,2,2100001471,3000110106,483,6000343815,1
8,2,2100001471,810005639,487,6000343816,1
31,2,2100001471,810005639,487,6000343817,1
30,2,2100001471,140000822,522,6000343818,1
10,2,2100001471,140000822,4176,6000343819,1
45,2,2100001471,3000044253,3035,6000343820,1
10,2,2100001471,1000001980,398,6000343821,1
30,2,2100001471,1000001980,482,6000343822,1
14,2,2100001471,3000044253,3035,6000343823,1
15,2,2100001471,3000044253,3035,6000343824,1
43,2,2100001471,3000044253,483,6000343825,1
45,2,2100001471,3000044253,483,6000343826,1
35,2,2100001471,1000001980,483,6000343827,1
6,2,2100001471,1000001980,391,6000343828,1
8,2,2100001471,1000001980,3035,6000343829,1
35,2,2100001471,1000001980,483,6000343830,1
44,2,2100001471,3000044253,483,6000343831,1
33,2,2100001471,3000044253,483,6000343832,1
35,2,2100001471,1000001980,483,6000343833,1
6,2,2100001471,1000001980,391,6000343834,1
25,2,2100001471,1000001980,387,6000343835,1
15,2,2100001471,3000044253,3035,6000343836,1
45,2,2100001471,3000044253,483,6000343837,1
10,2,2100001471,3000044253,3035,6000343838,1
14,2,2100001471,3000044253,3035,6000343839,1
8,2,2100001471,1000001980,3035,6000343840,1
35,2,2100001471,1000001980,483,6000343841,1
8,2,2100001471,1000001980,3035,6000343842,1
35,2,2100001471,1000001980,483,6000343843,1
12,2,2100001471,3000044253,3035,6000343844,1
36,2,2100001471,3000044253,483,6000343845,1
6,2,2100001471,1000001980,391,6000343846,1
20,2,2100001471,1480001868,387,6000343847,1
20,2,2100001471,3000012252,349,6000343848,1
0.45,2,2100001471,3000012252,2635,6000343849,1
